User,LostPackets
1,2
2,3
3,3
4,3
1,2
2,2
3,3
4,3
1,2
2,2
3,4
4,1531
1,2
2,2
3,3
4,834
1,2
2,2
3,3
4,3
1,2
2,2
3,4149
4,3
1,2
2,3
3,4772
4,713
1,2
2,3
3,4
4,3
1,2
2,2
3,3992
4,3
1,2
2,2
3,3
4,3
1,2
2,2
3,3
4,3
1,2
2,2
3,3
4,3
1,2
2,2
3,3
4,3
1,2
2,2
3,2
4,3
1,2
2,8
3,3
4,3
