User,Train Accuracy,Validation Accuracy,Timestamp
user 3,0.37555,0.9232,2024-11-08 13:49:44
user 2,0.6379666666666667,0.9521,2024-11-08 15:00:41
user 5,0.71285,0.9667,2024-11-08 16:12:43
user 6,0.7045666666666667,0.9557,2024-11-08 17:24:11
user 1,0.7153166666666667,0.9624,2024-11-08 18:35:00
