User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0,0,390.713,6000,0
2,0.320545,1.8432,791.114,5892,0.320545
3,0,0,734.346,6000,0.320545
4,0,0,1107.7,6000,0
5,0.282568,0.610987,724.693,5642,0.282568
6,0,0,107.078,6000,0.282568
7,0.359686,0.0375467,1379.49,5978,0.359686
8,0,0,673.561,6000,0.359686
9,0.000558003,10.2246,99.4558,9,0.000558003
10,0,0,1016.43,6000,0.000558003
