NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,5.74837,28.4073,1.5,29.0219
UE,2,113.9,114.431,1.5,161.462
UE,3,149.873,91.858,1.5,175.79
UE,4,130.296,141.576,1.5,192.414
UE,5,140.287,126.244,1.5,188.733
UE,6,1.07555,98.2042,1.5,98.2215
