User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.215697,2.88085,551.386,4312,0.215232
2,0.293399,2.79893,873.294,5836,0.0777013
3,0.279284,7.13387,584.355,5582,0.014115
4,0.23122,23.5861,717.603,4618,0.0480634
5,0.000491992,10.2263,1433.88,8,0.000491874
6,0.000465153,10.2281,198.339,7,2.68389e-05
