User,EnergyConsumption
1,591.777
2,881.13
3,1620.91
4,854.833
5,871.718
6,950.992
7,1173.25
8,1019.42
9,947.623
10,1408.42
11,676.248
12,605.658
13,602.414
14,341.404
15,771.595
16,144.044
17,1097.77
18,998.031
19,1226.35
20,513.782
