User,Distance
1,108.791
2,132.75
3,180.051
4,130.754
5,132.039
6,137.912
7,153.183
8,142.788
9,137.668
10,167.835
11,116.297
12,110.06
13,109.765
14,82.6322
15,124.225
16,53.6739
17,148.173
18,141.282
19,156.611
20,101.369
