NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,22.6773,113.672,1.5,115.922
UE,2,105.703,46.1724,1.5,115.357
UE,3,130.464,135.603,1.5,188.179
UE,4,5.20274,132.163,1.5,132.274
UE,5,99.1327,148.419,1.5,178.487
UE,6,129.411,86.6482,1.5,155.747
