NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,100.233,22.8556,1.5,102.817
UE,2,46.5337,143.061,1.5,150.446
UE,3,104.489,3.90457,1.5,104.573
UE,4,95.3354,114.508,1.5,149.008
UE,5,58.3705,40.0171,1.5,70.7865
UE,6,8.36892,130.947,1.5,131.223
