Client,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Processing Time,Comm Time,Comm Data Size,Timestamp
client 5,[0.013031430975347758],[0.40508333333333335],[0.0015106930404901505],[0.9414],[3439.683027079],76.12023944099491,26091520000,2024-07-25 16:12:38
client 3,[0.008101518775398532],[0.6261],[0.000965672431862913],[0.9585],[3542.5893172160004],75.01568815099714,26091520000,2024-07-25 18:05:58
client 1,[0.005902504832918445],[0.7327666666666667],[0.0008490596751100384],[0.9647],[3056.188125459],66.59392607900128,26091520000,2024-07-25 19:36:34
