User,Distance
1,148.722
2,125.668
3,104.235
4,137.916
5,140.569
6,131.888
7,100.434
8,124.373
9,114.014
10,154.741
11,105.256
12,84.9113
13,19.2003
14,172.454
15,103.063
16,158.323
17,67.1289
18,152.09
19,101.534
20,81.5187
