NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,89.5706,131.198,1.5,158.865
UE,2,125.056,67.9448,1.5,142.33
UE,3,3.50599,87.4589,1.5,87.542
UE,4,99.0008,101.019,1.5,141.451
UE,5,85.4017,54.9365,1.5,101.557
UE,6,143.119,35.8356,1.5,147.545
