User,Distance
1,176.458
2,122.379
3,139.387
4,24.8852
5,187.142
6,121.114
7,144.939
8,31.0706
9,92.8491
10,59.9998
11,158.314
12,15.5683
13,151.743
14,31.9878
15,93.4571
16,65.4457
17,107.328
18,141.507
19,185.839
20,118.101
