User,EnergyConsumption
1,1556.87
2,748.832
3,971.439
4,30.9637
5,1751.11
6,733.429
7,1050.36
8,48.269
9,431.048
10,179.999
11,1253.17
12,12.1186
13,1151.3
14,51.1609
15,436.711
16,214.157
17,575.967
18,1001.21
19,1726.81
20,697.395
