User,Distance
1,147.235
2,127.246
3,27.3238
4,63.4773
5,94.1588
6,78.2084
7,69.0882
8,136.074
9,108.982
10,94.7041
11,132.423
12,166.147
13,158.353
14,141.711
15,179.382
16,65.9691
17,46.1784
18,137.178
19,85.9942
20,142.419
