User,Train Accuracy,Validation Accuracy,Timestamp
user 2,0.30641666666666667,0.9049,2024-11-11 11:20:56
user 5,0.6602,0.9596,2024-11-11 12:35:04
user 4,0.7143833333333334,0.9649,2024-11-11 13:49:42
user 3,0.7462666666666666,0.9621,2024-11-11 15:30:42
user 6,0.75405,0.9685,2024-11-11 17:13:23
user 1,0.7747166666666667,0.9698,2024-11-11 18:56:38
