User,Train Accuracy,Validation Accuracy,Timestamp
user 3,0.3984333333333333,0.9208,2024-11-12 19:09:53
user 2,0.621,0.957,2024-11-12 20:46:57
user 6,0.6801333333333334,0.9647,2024-11-12 22:49:00
user 5,0.72065,0.9654,2024-11-13 00:24:09
user 1,0.7431333333333333,0.9684,2024-11-13 01:40:36
