User,Train Accuracy,Validation Accuracy,Timestamp
user 2,0.3953833333333333,0.9303,2024-11-13 23:45:59
user 6,0.6048166666666667,0.9601,2024-11-14 01:05:58
user 3,0.7056333333333333,0.9619,2024-11-14 02:25:17
user 1,0.7205666666666667,0.947,2024-11-14 03:42:51
