User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.151178,5.11488,487.863,3003,0.0919026
2,0.295646,2.03093,403.944,5881,0.144468
3,0.295848,2.03093,1003.17,5881,0.000201417
4,0.294402,2.048,594.72,5880,0.00144509
5,0.221059,2.7136,195.458,4410,0.221059
6,0.24308,1.98485,415.365,4837,0.0220212
