User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.112921,65.3141,438.063,2173,0.162128
2,0.318313,1.46773,298.152,5914,0.205393
3,0.000395244,102.349,603.699,3,0.317918
4,0.290638,3.15733,39.0036,5815,0.290243
5,0.000302799,10.2349,67.3615,3,0.000302681
6,0.000307263,10.2349,704.739,3,4.464e-06
7,0.000311727,10.2349,724.694,3,4.464e-06
8,0.264564,1.37216,483.325,5196,0.264252
9,0.244762,1.94389,874.005,4861,0.0198016
10,0.275048,9.89867,404.389,5420,0.0302862
