User,Distance
1,71.5922
2,168.763
3,76.2776
4,59.9913
5,182.556
6,129.994
7,130.929
8,89.7033
9,135.457
10,135.436
11,72.8274
12,113.359
13,79.5071
14,58.8059
15,117.636
16,62.0043
17,33.075
18,192.524
19,146.993
20,148.21
