Client,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Processing Time,Comm Time,Comm Data Size,Timestamp
client 3,[0.011683053319156169],[0.4646666666666667],[0.001496430371887982],[0.9356],[3763.374544119],78.44285036099953,26091520000,2024-07-25 10:02:49
client 5,[0.006951522269845009],[0.6847833333333333],[0.0008828921954380348],[0.9621],[2742.639084846],61.175518816993446,26091520000,2024-07-25 11:19:50
client 1,[0.006893091467022896],[0.6868833333333333],[0.0008677759825950488],[0.9619],[3015.0992570169997],68.04200953000424,26091520000,2024-07-25 12:50:27
