User,EnergyConsumption
1,46.9975
2,319.914
3,844.573
4,1204.78
5,630.339
6,967.496
7,471.541
8,271.421
9,267.678
10,1580.16
11,1026.17
12,970.924
13,617.05
14,1448.44
15,337.213
16,724.876
17,1021.83
18,1111.28
19,271.555
20,1178.53
