User,Distance
1,30.6586
2,79.9893
3,129.967
4,155.228
5,112.28
6,139.104
7,97.1124
8,73.6778
9,73.168
10,177.773
11,143.26
12,139.35
13,111.09
14,170.202
15,82.1234
16,120.406
17,142.956
18,149.083
19,73.696
20,153.527
