User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.305684,0.699733,1467.18,5959,0.00143282
2,0.300293,1.024,1685.55,5940,0.00539021
3,0.119938,61.5765,1006.95,2392,0.180355
4,0.297541,1.65547,1367.81,5903,0.177603
5,0.288133,0.68096,1147.25,5601,0.288133
6,0.270303,0.622933,964.927,5635,0.0178299
7,0.293842,0.546133,160.203,5680,0.023539
8,0.10229,6.77205,287.539,2032,0.191552
9,0.296028,0.68608,1400.64,5598,0.193737
10,0.304251,0.699733,2167.72,5959,0.008223
