NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,112.237,129.399,1.5,171.3
UE,2,146.068,111.233,1.5,183.605
UE,3,122.934,70.8806,1.5,141.912
UE,4,122.237,111.41,1.5,165.397
UE,5,141.183,54.8628,1.5,151.476
UE,6,3.10396,138.876,1.5,138.919
UE,7,45.6666,33.4122,1.5,56.6044
UE,8,32.8332,68.3411,1.5,75.8338
UE,9,105.04,130.297,1.5,167.37
UE,10,146.955,147.5,1.5,208.217
