User,Distance
1,145.326
2,65.0277
3,121.11
4,107.074
5,148.517
6,93.122
7,147.852
8,138.452
9,129.717
10,140.202
11,146.319
12,99.6225
13,77.1961
14,105.746
15,146.517
16,115.523
17,152.824
18,77.2974
19,142.73
20,174.68
