User,EnergyConsumption
1,1055.98
2,211.43
3,733.38
4,573.243
5,1102.87
6,433.586
7,1093.01
8,958.45
9,841.331
10,982.824
11,1070.46
12,496.233
13,297.962
14,559.114
15,1073.36
16,667.278
17,1167.76
18,298.744
19,1018.59
20,1525.66
