NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,96.734,55.4573,1.5,111.513
UE,2,121.237,108.489,1.5,162.697
UE,3,83.6953,26.2377,1.5,87.7244
UE,4,61.7962,24.2648,1.5,66.4064
