User,Throughput
1,0.6656
2,4.2496
3,0.0170667
4,0
5,0.00853333
6,10.2332
7,0.800427
8,2.14187
9,10.2332
10,10.2332
11,0.0512
12,0.744107
13,9.26891
14,5.36747
15,0.580267
16,36.2325
17,3.34507
18,0.0512
19,0
20,0
