User,EnergyConsumption
1,1083.91
2,809.576
3,37.3296
4,201.468
5,443.294
6,305.828
7,238.659
8,925.808
9,593.856
10,448.443
11,876.799
12,1380.24
13,1253.79
14,1004.11
15,1608.9
16,217.596
17,106.622
18,940.885
19,369.75
20,1014.16
