NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,48.3522,138.134,1.5,146.36
UE,2,81.6109,119.345,1.5,144.589
UE,3,89.2401,73.3322,1.5,115.515
UE,4,11.9041,119.606,1.5,120.207
UE,5,112.178,116.288,1.5,161.583
UE,6,65.4843,87.9309,1.5,109.646
