NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,109.312,33.9318,1.5,114.467
UE,2,55.9954,137.468,1.5,148.442
UE,3,111.344,107.77,1.5,154.965
UE,4,104.072,143.006,1.5,176.873
UE,5,27.5931,42.0524,1.5,50.3194
UE,6,29.2393,45.1387,1.5,53.8023
