User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.217999,2.81259,21.4627,4352,0.217582
2,0.292401,2.78187,1984.73,5837,0.0744022
3,0.285748,4.94933,315.729,5710,0.0066536
4,0.276773,8.00427,642.125,5531,0.00897435
5,0.00041255,10.2366,1018.24,2,0.000412432
6,0.000417045,10.2366,548.98,2,4.49526e-06
