User,Train Accuracy,Validation Accuracy,Timestamp
user 1,0.4772166666666667,0.9468,2024-11-30 15:17:33
user 5,0.4234833333333333,0.9331,2024-11-30 19:31:08
user 2,0.6545,0.9591,2024-11-30 20:48:49
user 1,0.70175,0.9602,2024-11-30 22:09:15
