NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,132.723,72.6686,1.5,151.322
UE,2,121.791,84.3018,1.5,148.129
UE,3,12.4207,71.6539,1.5,72.7379
UE,4,32.6143,62.6409,1.5,70.6387
UE,5,143.494,27.1847,1.5,146.054
UE,6,143.44,67.4263,1.5,158.504
UE,7,6.90578,33.938,1.5,34.666
UE,8,136.098,25.7957,1.5,138.529
UE,9,58.119,104.174,1.5,119.299
UE,10,53.3486,48.5948,1.5,72.1788
