User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.303705,0.733867,1144.92,5957,0.303705
2,0.25169,16.5376,1097.11,5031,0.0520151
3,0,0,264.54,6000,0.25169
4,0.327139,1.1264,249.491,5934,0.327139
5,0,0,1066.59,6000,1.18e-07
6,0.00057499,10.2246,1256.17,9,0.00057499
7,0,0,60.0865,6000,0.00057499
8,0.000577658,10.2246,959.514,9,0.000577658
9,0.233921,0.00170667,711.61,5999,0.233343
10,0,0,260.489,6000,0.233921
