User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.000285405,10.2366,186.49,2,5.67534e-05
2,0.256302,15.0187,1000.06,5120,0.256016
3,0.221444,26.88,678.825,4425,0.0348577
4,0.256991,14.7968,1036.53,5133,0.0355467
5,0.000276204,10.2366,104.565,2,0.000276086
6,0.000342158,10.2332,879.642,4,6.59538e-05
