User,Distance
1,163.177
2,131.7
3,89.227
4,92.8488
5,60.7963
6,28.0847
7,158.858
8,140.777
9,151.462
10,65.268
11,137.502
12,142.54
13,195.967
14,85.9119
15,189.564
16,53.3761
17,147.867
18,148.745
19,122.782
20,115.557
