User,EnergyConsumption
1,1331.34
2,867.249
3,398.073
4,431.045
5,184.809
6,39.4376
7,1261.8
8,990.907
9,1147.03
10,212.996
11,945.34
12,1015.88
13,1920.16
14,369.042
15,1796.72
16,142.45
17,1093.24
18,1106.25
19,753.771
20,667.669
