User,EnergyConsumption
1,409.379
2,1213.81
3,258.052
4,1265.64
5,832.67
6,405.195
7,1671.03
8,1860.72
9,20.0948
10,903.561
11,1073.11
12,567.531
13,50.1764
14,1019.9
15,907.741
16,835.815
17,1091.4
18,1179.59
19,559.209
20,1268.18
