User,Distance
1,90.4852
2,155.808
3,71.8403
4,159.1
5,129.048
6,90.0217
7,182.813
8,192.91
9,20.0473
10,134.429
11,146.5
12,106.539
13,31.6785
14,142.821
15,134.74
16,129.292
17,147.743
18,153.597
19,105.755
20,159.26
