User,Distance
1,139.901
2,101.661
3,43.5268
4,58.0369
5,31.0591
6,98.5449
7,50.0361
8,186.874
9,110.186
10,182.293
11,135.878
12,89.8549
13,67.5356
14,95.252
15,84.1307
16,97.0459
17,189.096
18,147.563
19,143.657
20,86.8074
