NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,15.7817,132.504,1.5,133.449
UE,2,17.1149,83.9181,1.5,85.6587
UE,3,148.987,117.291,1.5,189.622
UE,4,71.4251,136.719,1.5,154.259
