NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,56.4677,50.5263,1.5,75.7876
UE,2,112.981,34.203,1.5,118.055
UE,3,95.6169,141.861,1.5,171.083
UE,4,87.0432,19.7147,1.5,89.2605
UE,5,138.745,80.804,1.5,160.567
UE,6,10.0066,83.3199,1.5,83.932
