NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,38.7896,71.345,1.5,81.2218
UE,2,29.896,12.8467,1.5,32.5739
UE,3,107.622,103.753,1.5,149.497
UE,4,142.938,67.8799,1.5,158.244
