User,LostPackets
1,5963
2,6000
3,5821
4,5996
5,6000
6,5700
7,5565
8,4758
9,5561
10,5510
11,5949
12,3
13,2
14,3929
15,3888
16,5958
17,5954
18,6000
19,6000
20,5948
