NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,56.3064,84.1818,1.5,101.288
UE,2,30.1396,83.8169,1.5,89.0838
UE,3,62.0493,121.769,1.5,136.675
UE,4,127.841,60.8325,1.5,141.584
UE,5,59.1432,87.6169,1.5,105.721
UE,6,68.0107,56.3241,1.5,88.3182
