User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.00037507,10.2366,512.961,2,7.81701e-05
2,0.000298748,102.349,396.796,3,7.63218e-05
3,0.2046,32.3072,934,4107,0.204302
4,0.000329634,102.349,1002.3,3,0.204271
5,0.000294343,10.2366,558.845,2,0.000294225
6,0.0002969,10.2366,390.005,2,2.55646e-06
