User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.319695,0.71168,834.932,5583,0.0660121
2,0.251201,16.8277,71.5734,5014,0.0684939
3,0.297504,1.5872,317.279,5907,0.0463031
4,0.297071,1.5872,533.586,5907,0.000433084
5,0.256469,1.50699,1470.21,5117,0.256469
6,0.253682,1.61109,941.654,5056,0.00278671
