NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,87.5172,146.056,1.5,170.276
UE,2,67.0234,134.388,1.5,150.181
UE,3,138.031,109.443,1.5,176.16
UE,4,142.01,75.2366,1.5,160.716
UE,5,60.3506,43.9963,1.5,74.7002
UE,6,48.1911,87.6806,1.5,100.063
