Client,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Processing Time,Comm Time,Comm Data Size,Timestamp
client 5,[0.014208578935513893],[0.33736666666666665],[0.0019346526119858026],[0.9294],[2655.943443681],59.80679383699946,26091520000,2024-07-30 22:49:27
client 3,[0.007101468276977539],[0.67415],[0.0008804598771966994],[0.963],[2622.521590115],58.64539263999402,26091520000,2024-07-31 00:04:16
client 1,[0.005125211392963926],[0.7738333333333334],[0.0007460221037385054],[0.9685],[2554.598880578],58.38212976100004,26091520000,2024-07-31 01:19:38
