User,Distance
1,33.5237
2,172.698
3,98.1119
4,117.166
5,71.7183
6,149.045
7,82.7452
8,205.424
9,178.476
10,10.8822
11,75.7987
12,128.18
13,70.7545
14,107.858
15,125.827
16,142.266
17,48.6535
18,206.551
19,50.7866
20,125.319
