User,EnergyConsumption
1,56.192
2,1491.24
3,481.297
4,686.399
5,257.176
6,1110.72
7,342.338
8,2109.95
9,1592.69
10,5.92115
11,287.272
12,821.5
13,250.31
14,581.664
15,791.62
16,1011.98
17,118.358
18,2133.18
19,128.964
20,785.244
