User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.288351,1.41653,581.644,5170,0.116437
2,0.330737,0.904533,466.82,5947,0.0423862
3,0.279028,7.2704,260.293,5574,0.0517086
4,0.297523,1.7408,185.131,5898,0.018495
5,0.251918,1.62645,731.095,5047,0.251918
6,0.171914,4.37077,715.073,3439,0.0800043
