NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,73.267,79.1365,1.5,107.856
UE,2,92.7746,26.9633,1.5,96.6251
UE,3,51.8712,50.1298,1.5,72.1517
UE,4,13.2091,59.3791,1.5,60.8491
UE,5,71.4422,97.5482,1.5,120.921
UE,6,90.7136,77.9119,1.5,119.589
