NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,44.5006,77.9452,1.5,89.7664
UE,2,2.02265,51.0182,1.5,51.0803
UE,3,91.3574,107.262,1.5,140.903
UE,4,131.263,69.3828,1.5,148.479
UE,5,128.597,43.488,1.5,135.76
UE,6,43.9023,102.515,1.5,111.53
