NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,119.371,55.1358,1.5,131.498
UE,2,91.5101,130.911,1.5,159.731
UE,3,116.923,52.6897,1.5,128.255
UE,4,75.3229,116.31,1.5,138.578
UE,5,53.4549,101.354,1.5,114.597
UE,6,128.092,121.325,1.5,176.436
UE,7,143.259,131.557,1.5,194.506
UE,8,3.65785,73.6481,1.5,73.7542
UE,9,51.8386,11.7857,1.5,53.1826
UE,10,95.2339,10.8001,1.5,95.8561
