NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,97.5969,43.6512,1.5,106.924
UE,2,26.186,91.1344,1.5,94.8337
UE,3,22.0812,24.6645,1.5,33.1386
UE,4,148.317,54.7163,1.5,158.095
UE,5,53.3695,115,1.5,126.789
UE,6,138.29,23.9248,1.5,140.352
