User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0,0,51.0615,6000,0
2,0.115762,63.3003,649.327,2291,0.115762
3,0,0,1666.1,6000,0.115762
4,0,0,881.569,6000,0
5,0.000419225,10.2315,1342.71,5,0.000419107
6,0,0,907.884,6000,0.000419225
