User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.000460734,10.2349,1540.33,3,0.0257235
2,0.0390293,89.2245,1642.92,772,0.0385686
3,0.0586111,82.5003,540.605,1166,0.0195818
4,0.294599,2.37227,1236.85,5861,0.235988
5,0.223972,2.58219,248.872,4487,0.223972
6,0.0261842,9.35595,1808.12,518,0.197788
