User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.249751,1.71179,1274.51,4997,0.000244656
2,0.0951682,69.9392,85.7843,1902,0.154582
3,0.0951771,69.9392,1133.99,1902,8.928e-06
4,0.279776,1.65547,860.577,5903,0.184599
5,0.252824,1.51893,1036.22,5110,0.252824
6,0.249995,1.71008,904.324,4998,0.00282873
