User,Train Accuracy,Validation Accuracy,Timestamp
user 3,0.3861,0.9346,2024-11-13 10:51:31
user 5,0.6645166666666666,0.9556,2024-11-13 12:45:21
user 1,0.7430333333333333,0.9649,2024-11-13 14:11:34
