NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,120.122,130.743,1.5,177.554
UE,2,107.955,90.3883,1.5,140.807
UE,3,50.1916,42.8828,1.5,66.0332
UE,4,137.7,49.2897,1.5,146.264
